Name,Platform,Year,Genre,Publisher,Global_Sales,Total_Regional_Sales,Sales_Diff
Karaoke Revolution,XB,2004.0,Misc,Konami Digital Entertainment,0.09,0.08,0.009999999999999995
Salon Superstar,DS,2009.0,Simulation,505 Games,0.08,0.07,0.009999999999999995
Serious Sam 3: BFE,PC,2011.0,Shooter,Mastertronic,0.08,0.07,0.009999999999999995
Lost Kingdoms II,GC,2003.0,Role-Playing,Activision,0.06,0.05,0.009999999999999995
Evil Dead: Fistfull of Boomstick,XB,2003.0,Action,THQ,0.1,0.09000000000000001,0.009999999999999995
Puzzler Mind Gym 3D,3DS,2011.0,Puzzle,Ubisoft,0.08,0.07,0.009999999999999995
Aggressive Inline,GC,2002.0,Sports,Acclaim Entertainment,0.06,0.05,0.009999999999999995
Duke Nukem: Land of the Babes,PS,2000.0,Shooter,Atari,0.08,0.07,0.009999999999999995
Jumper: Griffin's Story,X360,2008.0,Action,Eidos Interactive,0.06,0.05,0.009999999999999995
Wreckless: ThE YaKuza MisSiOns,GC,2002.0,Racing,Activision,0.06,0.05,0.009999999999999995
Silent Scope Complete,XB,2004.0,Shooter,Konami Digital Entertainment,0.1,0.09000000000000001,0.009999999999999995
Man vs. Wild,Wii,2011.0,Action,Crave Entertainment,0.08,0.07,0.009999999999999995
Crazy Chicken: Pharaoh's Treasure,DS,2007.0,Puzzle,Phenomedia,0.06,0.05,0.009999999999999995
Broken Sword II: The Smoking Mirror,PS,1997.0,Adventure,Sony Computer Entertainment,0.06,0.05,0.009999999999999995
Monkey Hero,PS,1998.0,Action,Take-Two Interactive,0.08,0.07,0.009999999999999995
3D Lemmings,PS,1995.0,Puzzle,Psygnosis,0.06,0.05,0.009999999999999995
Rhapsody: A Musical Adventure,DS,2008.0,Role-Playing,Nippon Ichi Software,0.06,0.05,0.009999999999999995
Worms 3D,XB,2003.0,Strategy,Sega,0.06,0.05,0.009999999999999995
Ice Age 2: The Meltdown,XB,2006.0,Platform,Vivendi Games,0.1,0.09000000000000001,0.009999999999999995
Disaster: Day of Crisis,Wii,2008.0,Action,Nintendo,0.08,0.07,0.009999999999999995
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005.0,Action,Konami Digital Entertainment,0.06,0.05,0.009999999999999995
Men in Black The Series: Crashdown,PS,2001.0,Shooter,Infogrames,0.06,0.05,0.009999999999999995
Sneakers,XB,2002.0,Puzzle,Microsoft Game Studios,0.1,0.09000000000000001,0.009999999999999995
Izuna 2: The Unemployed Ninja Returns,DS,2007.0,Role-Playing,Success,0.06,0.05,0.009999999999999995
Over the Hedge,XB,2006.0,Platform,Activision,0.1,0.09000000000000001,0.009999999999999995
Zero Divide,PS,1995.0,Fighting,Ocean,0.06,0.05,0.009999999999999995
FIFA Street,GC,2005.0,Sports,Electronic Arts,0.06,0.05,0.009999999999999995
Rocky: Legends,XB,2004.0,Action,Ubisoft,0.1,0.09000000000000001,0.009999999999999995
Tsugunai: Atonement,PS2,2001.0,Role-Playing,Sony Computer Entertainment,0.06,0.05,0.009999999999999995
TrackMania Turbo,XOne,2016.0,Action,Ubisoft,0.06,0.05,0.009999999999999995
Klonoa Beach Volleyball,PS,2002.0,Sports,Namco Bandai Games,0.06,0.05,0.009999999999999995
Lost Dimension,PS3,2014.0,Role-Playing,Nippon Ichi Software,0.08,0.07,0.009999999999999995
Bionicle,GBA,2003.0,Action,THQ,0.09,0.08,0.009999999999999995
College Hoops 2K6,XB,2005.0,Sports,Take-Two Interactive,0.1,0.09000000000000001,0.009999999999999995
World Series of Poker 2008: Battle for the Bracelets,DS,2007.0,Misc,Activision,0.06,0.05,0.009999999999999995
World Soccer Winning Eleven 9 (US sales),PSP,2005.0,Sports,Konami Digital Entertainment,0.06,0.05,0.009999999999999995
Disney Planes Fire & Rescue,Wii,2014.0,Action,Disney Interactive Studios,0.06,0.05,0.009999999999999995
The Ant Bully,GC,2006.0,Platform,Midway Games,0.12,0.11,0.009999999999999995
Viewtiful Joe: Red Hot Rumble,GC,2005.0,Action,Capcom,0.06,0.05,0.009999999999999995
Momotarou Dentetsu 11,GC,2002.0,Misc,Hudson Soft,0.08,0.07,0.009999999999999995
Predator: Concrete Jungle,XB,2005.0,Action,Vivendi Games,0.1,0.09000000000000001,0.009999999999999995
IHRA Professional Drag Racing 2005,XB,2004.0,Racing,Bethesda Softworks,0.06,0.05,0.009999999999999995
Alvin and the Chipmunks,Wii,2007.0,Misc,Eidos Interactive,0.06,0.05,0.009999999999999995
Divinity II: Ego Draconis,PC,2009.0,Role-Playing,DTP Entertainment,0.08,0.07,0.009999999999999995
Bomberman Land Touch!,DS,2006.0,Puzzle,Rising Star Games,0.09,0.08,0.009999999999999995
Pheasants Forever Wingshooter,Wii,2010.0,Shooter,Unknown,0.06,0.05,0.009999999999999995
Playmobil Knights,DS,2009.0,Action,Mindscape,0.06,0.05,0.009999999999999995
Exhibition Volume 03,XB,2003.0,Misc,Microsoft Game Studios,0.1,0.09000000000000001,0.009999999999999995
Killer Loop,PS,1999.0,Racing,Crave Entertainment,0.06,0.05,0.009999999999999995
Zendoku,DS,2007.0,Puzzle,Eidos Interactive,0.06,0.05,0.009999999999999995
Dungeon Explorer: Warriors of Ancient Arts,DS,2007.0,Role-Playing,Rising Star Games,0.06,0.05,0.009999999999999995
Bella Sara,DS,2008.0,Misc,Codemasters,0.09,0.08,0.009999999999999995
NBA Hangtime,PS,1996.0,Sports,Midway Games,0.06,0.05,0.009999999999999995
MetropolisMania,PS2,2001.0,Strategy,Natsume,0.09,0.08,0.009999999999999995
FIFA Soccer 06,DS,2005.0,Sports,Electronic Arts,0.06,0.05,0.009999999999999995
Astro Boy,PS2,2004.0,Action,Sega,0.09,0.08,0.009999999999999995
Bleach GC: Tasogare Ni Mamieru Shinigami,GC,2005.0,Fighting,Sega,0.09,0.08,0.009999999999999995
The King of Fighters '98 Ultimate Match,PS2,2008.0,Fighting,Ignition Entertainment,0.12,0.11,0.009999999999999995
Supremacy MMA,PS3,2011.0,Fighting,505 Games,0.13,0.12000000000000001,0.009999999999999995
Top Gun: Hard Lock,X360,2012.0,Action,505 Games,0.06,0.05,0.009999999999999995
Dawn of Heroes,DS,2010.0,Role-Playing,Majesco Entertainment,0.08,0.07,0.009999999999999995
Imagine: Resort Owner,DS,2010.0,Strategy,Ubisoft,0.06,0.05,0.009999999999999995
Conduit 2,Wii,2011.0,Shooter,Sega,0.13,0.12000000000000001,0.009999999999999995
DuckTales: Remastered,WiiU,2013.0,Action,Capcom,0.06,0.05,0.009999999999999995
Monster House,GBA,2006.0,Adventure,THQ,0.09,0.08,0.009999999999999995
Exhibition Volume 5,XB,2004.0,Misc,Microsoft Game Studios,0.06,0.05,0.009999999999999995
Point Blank DS (US sales),DS,2006.0,Shooter,Atari,0.06,0.05,0.009999999999999995
Terraria,3DS,2016.0,Action,505 Games,0.08,0.07,0.009999999999999995
Big Bang Mini,DS,2009.0,Shooter,SouthPeak Games,0.06,0.05,0.009999999999999995
Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,0.12,0.11,0.009999999999999995
Adventure Time: The Secret of the Nameless Kingdom,3DS,2014.0,Action,Little Orbit,0.08,0.07,0.009999999999999995
FIFA 12,PS2,2011.0,Sports,Electronic Arts,0.09,0.08,0.009999999999999995
Gormiti: The Lords of Nature!,DS,2010.0,Adventure,Konami Digital Entertainment,0.06,0.05,0.009999999999999995
Resident Evil 2,GC,2003.0,Action,Capcom,0.06,0.05,0.009999999999999995
MLB Power Pros 2008,DS,2008.0,Sports,Take-Two Interactive,0.06,0.05,0.009999999999999995
Real Soccer 2009,DS,2008.0,Sports,Ubisoft,0.06,0.05,0.009999999999999995
G-Police: Weapons of Justice,PS,1999.0,Action,Psygnosis,0.06,0.05,0.009999999999999995
Back to the Future: The Game,Wii,2011.0,Adventure,Telltale Games,0.06,0.05,0.009999999999999995
Gem Smashers,Wii,2011.0,Platform,Crave Entertainment,0.06,0.05,0.009999999999999995
ChuChu Rocket!,GBA,2001.0,Strategy,Atari,0.09,0.08,0.009999999999999995
World Championship Athletics,Wii,2009.0,Sports,DTP Entertainment,0.06,0.05,0.009999999999999995
The Amazing Spider-Man 2 (2014),WiiU,2014.0,Action,Activision,0.06,0.05,0.009999999999999995
The King of Fighters 2006,PS2,2006.0,Fighting,Ignition Entertainment,0.08,0.07,0.009999999999999995
Real Bout Garou Densetsu Special: Dominated Mind,PS,1998.0,Fighting,SNK,0.06,0.05,0.009999999999999995
Edna & Harvey: Harvey's New Eyes,PC,2011.0,Adventure,Rondomedia,0.09,0.08,0.009999999999999995
Vampire Rain: Altered Species,PS3,2008.0,Action,Ignition Entertainment,0.06,0.05,0.009999999999999995
Scurge: Hive,DS,2006.0,Action,SouthPeak Games,0.06,0.05,0.009999999999999995
Catwoman,XB,2004.0,Action,Electronic Arts,0.06,0.05,0.009999999999999995
Metal Gear Solid V: The Phantom Pain,PC,2015.0,Action,Konami Digital Entertainment,0.08,0.07,0.009999999999999995
Pro Evolution Soccer 2017,PS3,2016.0,Sports,Konami Digital Entertainment,0.06,0.05,0.009999999999999995
Tron 2.0: Killer App,XB,2004.0,Action,Disney Interactive Studios,0.06,0.05,0.009999999999999995
Might & Magic Heroes VII,PC,2015.0,Strategy,Ubisoft,0.09,0.08,0.009999999999999995
Generation of Chaos,PSP,2005.0,Role-Playing,Midas Interactive Entertainment,0.06,0.05,0.009999999999999995
GT Advance 3: Pro Concept Racing,GBA,2002.0,Racing,THQ,0.08,0.07,0.009999999999999995
Killing Zone,PS,1996.0,Fighting,Acclaim Entertainment,0.06,0.05,0.009999999999999995
Blast Lacrosse,PS,2001.0,Sports,Acclaim Entertainment,0.06,0.05,0.009999999999999995
The History Channel: Battle for the Pacific,X360,2007.0,Shooter,Activision,0.06,0.05,0.009999999999999995
Jacqueline Wilson's Tracy Beaker: The Game,DS,2009.0,Misc,P2 Games,0.06,0.05,0.009999999999999995
Akai Katana Shin,X360,2011.0,Shooter,Cave,0.06,0.05,0.009999999999999995
Call of Duty: The War Collection,X360,2010.0,Shooter,Activision,0.06,0.05,0.009999999999999995
NTRA Breeders' Cup World Thoroughbred Championships,XB,2005.0,Simulation,Bethesda Softworks,0.06,0.05,0.009999999999999995
Tiger Woods PGA Tour 08,DS,2007.0,Sports,Electronic Arts,0.06,0.05,0.009999999999999995
MTX Mototrax,XB,2004.0,Racing,Activision,0.1,0.09000000000000001,0.009999999999999995
Madden NFL 17,PS3,2016.0,Sports,Electronic Arts,0.08,0.07,0.009999999999999995
The Incredibles: Rise of the Underminer,XB,2005.0,Action,THQ,0.09,0.08,0.009999999999999995
Pro Evolution Soccer 2013,PC,2012.0,Sports,Konami Digital Entertainment,0.09,0.08,0.009999999999999995
Codename: Kids Next Door: Operation S.O.D.A.,GBA,2004.0,Platform,Global Star,0.08,0.07,0.009999999999999995
Wizardry: Tale of the Forsaken Land,PS2,2001.0,Role-Playing,Ubisoft,0.09,0.08,0.009999999999999995
Gravity Rush Remastered,PS4,2015.0,Action,Sony Computer Entertainment,0.13,0.12000000000000001,0.009999999999999995
Honeycomb Beat,DS,2006.0,Puzzle,Konami Digital Entertainment,0.06,0.05,0.009999999999999995
Broken Helix,PS,1997.0,Action,Konami Digital Entertainment,0.06,0.05,0.009999999999999995
Garfield's Fun Fest,DS,2008.0,Platform,Zoo Digital Publishing,0.13,0.12000000000000001,0.009999999999999995
Myst III: Exile,XB,2002.0,Adventure,Ubisoft,0.06,0.05,0.009999999999999995
Nanostray,DS,2005.0,Shooter,Majesco Entertainment,0.06,0.05,0.009999999999999995
Fatal Frame,XB,2002.0,Action,Tecmo Koei,0.06,0.05,0.009999999999999995
Famicom Mini: Makaimura,GBA,2004.0,Platform,Capcom,0.09,0.08,0.009999999999999995
Petz Bunnyz Bunch,DS,2011.0,Simulation,Ubisoft,0.06,0.05,0.009999999999999995
DiRT 2,DS,2009.0,Racing,Codemasters,0.12,0.11,0.009999999999999995
LEGO Star Wars II: The Original Trilogy,GBA,2006.0,Action,LucasArts,0.09,0.08,0.009999999999999995
There,PS,2002.0,Simulation,Infogrames,0.06,0.05,0.009999999999999995
Forgotten Realms: Demon Stone,XB,2004.0,Action,Atari,0.09,0.08,0.009999999999999995
Constantine,XB,2005.0,Action,SCi,0.06,0.05,0.009999999999999995
Krazy Ivan,PS,1995.0,Simulation,Psygnosis,0.08,0.07,0.009999999999999995
Samurai Warriors 2: Xtreme Legends,PS2,2007.0,Action,Tecmo Koei,0.09,0.08,0.009999999999999995
Reign of Fire,XB,2002.0,Shooter,BAM! Entertainment,0.1,0.09000000000000001,0.009999999999999995
Medal of Honor: Underground,GBA,2002.0,Shooter,Zoo Digital Publishing,0.08,0.07,0.009999999999999995
No One Can Stop Mr. Domino!,PS,1998.0,Misc,JVC,0.08,0.07,0.009999999999999995
Power Shovel,PS,2000.0,Action,JVC,0.06,0.05,0.009999999999999995
Brave: A Warrior's Tale,Wii,2009.0,Action,SouthPeak Games,0.06,0.05,0.009999999999999995
PAC-MAN and the Ghostly Adventures,PS3,2013.0,Platform,Namco Bandai Games,0.09,0.08,0.009999999999999995
Adventure Time: Finn & Jake Investigations,PS4,2015.0,Action,Little Orbit,0.09,0.08,0.009999999999999995
Dig Dug: Digging Strike,DS,2005.0,Puzzle,Atari,0.06,0.05,0.009999999999999995
PoPoLoCrois,PSP,2005.0,Role-Playing,Ignition Entertainment,0.06,0.05,0.009999999999999995
Baroque,Wii,2008.0,Role-Playing,Rising Star Games,0.08,0.07,0.009999999999999995
Tom Clancy's Splinter Cell: Double Agent,GC,2006.0,Action,Ubisoft,0.06,0.05,0.009999999999999995
Super Football,2600,1987.0,Sports,Atari,0.08,0.07,0.009999999999999995
Petz Fantasy: Sunshine Magic,DS,2010.0,Simulation,Ubisoft,0.08,0.07,0.009999999999999995
Fire Pro Wrestling Returns,PS2,2005.0,Sports,505 Games,0.09,0.08,0.009999999999999995
NBA 2K2,GC,2002.0,Sports,Sega,0.12,0.11,0.009999999999999995
Tim Burton's The Nightmare Before Christmas: Oogie's Revenge,XB,2005.0,Adventure,Disney Interactive Studios,0.09,0.08,0.009999999999999995
Winx Club: Mission Enchantix,DS,2008.0,Adventure,Konami Digital Entertainment,0.06,0.05,0.009999999999999995
Championship Surfer,PS,2000.0,Sports,Mattel Interactive,0.06,0.05,0.009999999999999995
Aquarium by DS,DS,2008.0,Simulation,Mercury Games,0.06,0.05,0.009999999999999995
Dragon Ball Z: The Legacy of Goku I & II,GBA,2005.0,Role-Playing,Atari,0.08,0.07,0.009999999999999995
Gray Matter,PC,2011.0,Adventure,DTP Entertainment,0.09,0.08,0.009999999999999995
Knights Contract,PS3,2011.0,Action,Namco Bandai Games,0.09,0.08,0.009999999999999995
Ride to Hell,X360,2013.0,Racing,Deep Silver,0.06,0.05,0.009999999999999995
The Legend of Kage 2,DS,2008.0,Action,Square Enix,0.08,0.07,0.009999999999999995
Shadow of Destiny,PSP,2009.0,Adventure,Konami Digital Entertainment,0.09,0.08,0.009999999999999995
Savage Skies,PS2,2002.0,Shooter,Big Ben Interactive,0.09,0.08,0.009999999999999995
Busy Scissors,Wii,2010.0,Simulation,Little Orbit,0.09,0.08,0.009999999999999995
Killer7,PS2,2005.0,Action,Capcom,0.09,0.08,0.009999999999999995
X2: Wolverine's Revenge,GC,2003.0,Platform,Activision,0.12,0.11,0.009999999999999995
"Ed, Edd n Eddy: The Mis-Edventures",GBA,2005.0,Platform,Midway Games,0.12,0.11,0.009999999999999995
Interplay Sports Baseball 2000,PS,1999.0,Sports,Interplay,0.06,0.05,0.009999999999999995
Animorphs: Shattered Reality,PS,2000.0,Action,Infogrames,0.06,0.05,0.009999999999999995
Disney's Extreme Skate Adventure,GC,2003.0,Sports,Activision,0.12,0.11,0.009999999999999995
Blade Dancer: Lineage of Light,PSP,2006.0,Role-Playing,Atari,0.06,0.05,0.009999999999999995
Top Gear Rally,GBA,2003.0,Racing,Kemco,0.09,0.08,0.009999999999999995
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,PS3,2011.0,Action,THQ,0.09,0.08,0.009999999999999995
Royal Palace of White Sword and The City of Gentiles,XB,2005.0,Role-Playing,Take-Two Interactive,0.09,0.08,0.009999999999999995
Warriors Orochi 2,X360,2008.0,Action,Tecmo Koei,0.06,0.05,0.009999999999999995
Island Xtreme Stunts,PS2,2002.0,Action,Electronic Arts,0.09,0.08,0.009999999999999995
Tony Hawk's Pro Skater 5,PS3,2015.0,Sports,Activision,0.06,0.05,0.009999999999999995
ESPN NHL Hockey,XB,2003.0,Sports,Sega,0.11,0.1,0.009999999999999995
Imagine: Party Planner,DS,2009.0,Simulation,Ubisoft,0.06,0.05,0.009999999999999995
Batman: Dark Tomorrow,XB,2003.0,Action,Kemco,0.11,0.1,0.009999999999999995
Batman: Rise of Sin Tzu,XB,2003.0,Action,Ubisoft,0.11,0.1,0.009999999999999995
Spy vs Spy,XB,2005.0,Action,Global Star,0.11,0.1,0.009999999999999995
Cabela's Dangerous Hunts 2,XB,2005.0,Sports,Activision,0.11,0.1,0.009999999999999995
Coraline,Wii,2009.0,Action,D3Publisher,0.06,0.05,0.009999999999999995
Dark Angel: Vampire Apocalypse,PS2,2001.0,Role-Playing,Metro 3D,0.09,0.08,0.009999999999999995
NHL Hitz 20-03,XB,2002.0,Sports,Midway Games,0.11,0.1,0.009999999999999995
Gun Metal,XB,2002.0,Shooter,Rage Software,0.11,0.1,0.009999999999999995
The Fairly Odd Parents: Breakin Da Rules,XB,2003.0,Platform,THQ,0.11,0.1,0.009999999999999995
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,DS,2011.0,Action,THQ,0.12,0.11,0.009999999999999995
Freestyle Metal X,PS2,2003.0,Racing,Midway Games,0.09,0.08,0.009999999999999995
Mystic Heroes,GC,2002.0,Action,Tecmo Koei,0.09,0.08,0.009999999999999995
2-in-1 Game Pack: Spider-Man & Spider-Man 2,GBA,2005.0,Platform,Activision,0.09,0.08,0.009999999999999995
Tom Clancy's Rainbow Six 3,GC,2004.0,Shooter,Ubisoft,0.06,0.05,0.009999999999999995
Project: Snowblind,XB,2005.0,Action,Eidos Interactive,0.11,0.1,0.009999999999999995
Assassin's Creed Chronicles,PSV,2016.0,Action,Ubisoft,0.12,0.11,0.009999999999999995
Rugby 2005,PS2,2005.0,Sports,Electronic Arts,0.09,0.08,0.009999999999999995
Legends of Wrestling II,GC,2002.0,Fighting,Acclaim Entertainment,0.12,0.11,0.009999999999999995
History Great Empires: Rome,DS,2009.0,Strategy,Black Bean Games,0.06,0.05,0.009999999999999995
Mighty Beanz: Pocket Puzzles,GBA,2004.0,Puzzle,Majesco Entertainment,0.06,0.05,0.009999999999999995
Tropico 5,PC,2014.0,Simulation,Kalypso Media,0.12,0.11,0.009999999999999995
Activision Hits: Remixed,PSP,2006.0,Misc,Activision,0.06,0.05,0.009999999999999995
Jikkyou Powerful Pro Yakyuu 9,GC,2002.0,Sports,Konami Digital Entertainment,0.12,0.11,0.009999999999999995
Astro Boy: Omega Factor,GBA,2003.0,Action,THQ,0.09,0.08,0.009999999999999995
BattleBots: Beyond the BattleBox,GBA,2002.0,Action,Vivendi Games,0.06,0.05,0.009999999999999995
MegaTagmension Blanc + Neptune VS Zombies,PSV,2015.0,Action,Idea Factory International,0.12,0.11,0.009999999999999995
Ghosthunter,PS2,2003.0,Action,Sony Computer Entertainment,0.09,0.08,0.009999999999999995
Stubbs the Zombie in Rebel Without a Pulse,XB,2005.0,Action,THQ,0.11,0.1,0.009999999999999995
Elemental Gearbolt,PS,1997.0,Shooter,Sony Computer Entertainment,0.06,0.05,0.009999999999999995
Deception IV: Blood Ties,PS3,2014.0,Action,Tecmo Koei,0.12,0.11,0.009999999999999995
The Polar Express,GC,2004.0,Adventure,THQ,0.11,0.1,0.009999999999999995
Ty the Tasmanian Tiger 2: Bush Rescue,XB,2004.0,Platform,Electronic Arts,0.11,0.1,0.009999999999999995
Amazing Island,GC,2004.0,Strategy,Sega,0.06,0.05,0.009999999999999995
Harvey Birdman: Attorney at Law,PS2,2008.0,Adventure,Capcom,0.12,0.11,0.009999999999999995
Knights in the Nightmare,DS,2008.0,Role-Playing,Sting,0.09,0.08,0.009999999999999995
Dawn of Discovery,DS,2009.0,Simulation,Ubisoft,0.12,0.11,0.009999999999999995
Impact Racing,PS,1996.0,Racing,JVC,0.06,0.05,0.009999999999999995
Defender,GC,2002.0,Misc,Midway Games,0.11,0.1,0.009999999999999995
SeaBlade,XB,2002.0,Shooter,TDK Mediactive,0.06,0.05,0.009999999999999995
Charlie and the Chocolate Factory,XB,2005.0,Adventure,Global Star,0.11,0.1,0.009999999999999995
Whiplash,XB,2003.0,Racing,Eidos Interactive,0.06,0.05,0.009999999999999995
Reign of Fire,GC,2002.0,Shooter,BAM! Entertainment,0.11,0.1,0.009999999999999995
Grand Kingdom,PS4,2015.0,Role-Playing,Nippon Ichi Software,0.06,0.05,0.009999999999999995
Mace Griffin: Bounty Hunter,XB,2003.0,Shooter,Electronic Arts,0.11,0.1,0.009999999999999995
Fight Club,XB,2004.0,Fighting,Vivendi Games,0.11,0.1,0.009999999999999995
Space Chimps,DS,2008.0,Platform,Brash Entertainment,0.06,0.05,0.009999999999999995
NHL 2K3,XB,2002.0,Sports,Sega,0.12,0.11,0.009999999999999995
Nobunaga's Ambition: Iron Triangle,PS2,2006.0,Strategy,Tecmo Koei,0.09,0.08,0.009999999999999995
Die Hard: Vendetta,GC,2002.0,Shooter,NDA Productions,0.12,0.11,0.009999999999999995
BMX XXX,XB,2002.0,Sports,Acclaim Entertainment,0.11,0.1,0.009999999999999995
Cabela's Big Game Hunter 2005 Adventures,GBA,2004.0,Sports,Activision,0.06,0.05,0.009999999999999995
Hatsune Miku: Project Diva X,PSV,2016.0,Misc,Sega,0.12,0.11,0.009999999999999995
Dead to Rights II,XB,2005.0,Shooter,Electronic Arts,0.11,0.1,0.009999999999999995
The Scorpion King: Rise of the Akkadian,GC,2002.0,Action,Universal Interactive,0.11,0.1,0.009999999999999995
SingStar Guitar,PS3,2010.0,Misc,Sony Computer Entertainment,0.11,0.1,0.009999999999999995
Sphinx and the Cursed Mummy,XB,2003.0,Action,THQ,0.12,0.11,0.009999999999999995
Phantom Dust,XB,2004.0,Action,Microsoft Game Studios,0.11,0.1,0.009999999999999995
WWF Wrestlemania: The Arcade Game,PS,1995.0,Fighting,Acclaim Entertainment,0.06,0.05,0.009999999999999995
The Book of Unwritten Tales,PC,2009.0,Adventure,HMH Interactive,0.11,0.1,0.009999999999999995
Choro Q Marine: Q Boat,PS,1998.0,Racing,Takara,0.06,0.05,0.009999999999999995
Tiger Woods PGA Tour 06,GC,2005.0,Sports,Electronic Arts,0.11,0.1,0.009999999999999995
Sled Shred featuring the Jamaican Bobsled Team,Wii,2010.0,Sports,SouthPeak Games,0.06,0.05,0.009999999999999995
Dr. Seuss' The Cat in the Hat,XB,2003.0,Misc,Vivendi Games,0.11,0.1,0.009999999999999995
Tom Clancy's Splinter Cell: Conviction,PC,2010.0,Action,Ubisoft,0.11,0.1,0.009999999999999995
Roogoo Twisted Towers,Wii,2009.0,Puzzle,SouthPeak Games,0.06,0.05,0.009999999999999995
Nightshade,PS2,2003.0,Action,Sega,0.12,0.11,0.009999999999999995
Starsky & Hutch,GC,2003.0,Racing,BAM! Entertainment,0.11,0.1,0.009999999999999995
Bionicle Heroes,GC,2006.0,Shooter,Eidos Interactive,0.11,0.1,0.009999999999999995
Ridge Racer Unbounded,X360,2012.0,Racing,Namco Bandai Games,0.12,0.11,0.009999999999999995
NBA Live 07,XB,2006.0,Sports,Electronic Arts,0.06,0.05,0.009999999999999995
Thomas & Friends: Hero of the Rails,DS,2010.0,Misc,Unknown,0.09,0.08,0.009999999999999995
Barnyard,GC,2006.0,Action,THQ,0.12,0.11,0.009999999999999995
Makai Shin Trillion,PSV,2014.0,Role-Playing,Idea Factory,0.12,0.11,0.009999999999999995
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GC,2005.0,Action,Konami Digital Entertainment,0.12,0.11,0.009999999999999995
Agassi Tennis Generation,PS2,2003.0,Sports,DreamCatcher Interactive,0.09,0.08,0.009999999999999995
MotoGP 2,XB,2003.0,Racing,THQ,0.1,0.09000000000000001,0.009999999999999995
Romance of the Three Kingdoms X,PS2,2005.0,Strategy,Tecmo Koei,0.09,0.08,0.009999999999999995
Get Up and Dance,Wii,2011.0,Misc,O-Games,0.12,0.11,0.009999999999999995
Kid Fit Island Resort,Wii,2010.0,Sports,Avanquest,0.06,0.05,0.009999999999999995
Rango: The Video Game,DS,2011.0,Action,Electronic Arts,0.12,0.11,0.009999999999999995
Dino Pets,DS,2009.0,Simulation,Avanquest,0.06,0.05,0.009999999999999995
Tokyo Twilight Ghost Hunters,PSV,2014.0,Role-Playing,Aksys Games,0.12,0.11,0.009999999999999995
Tecmo Super Bowl,PS,1996.0,Sports,Tecmo Koei,0.12,0.11,0.009999999999999995
